country,elite,sw_f,englang,FLAG_incomplete,z_cs,female,mushyC,mushyR,univcode
USA,0,1,01,0,-0.593643785,0,,,5
USA,0,1,01,0,-0.307705522,0,,,121
USA,0,1,01,0,2.122770071,0,,,214
USA,0,1,01,0,0.693078518,0,,,175
USA,0,1,01,0,0.407140225,0,,,90
USA,0,1,01,0,0.121201925,0,,,54
USA,0,1,01,0,0.979016781,0,,,90
USA,0,1,01,0,2.837615728,0,,,116
USA,0,1,01,0,-1.16552043,0,,,109
USA,0,1,01,0,-0.021767221,0,,,230
USA,0,1,01,0,-0.307705522,0,,,54
USA,1,1,01,0,0.550109386,0,,,226
USA,0,1,01,0,1.121985912,0,,,90
USA,0,1,01,0,0.550109386,0,,,102
USA,0,1,01,0,1.264955044,0,,,119
USA,0,1,00,0,0.836047649,0,,,184
USA,0,1,02,0,-0.021767221,0,,,28
USA,0,1,01,0,1.836831689,1,,,90
USA,0,1,01,0,0.407140225,0,,,91
USA,0,1,03,0,0.121201925,1,,,90
USA,0,1,01,0,-0.307705522,0,,,5
USA,1,1,01,0,-0.021767221,,,,139
USA,0,1,01,0,-0.021767221,0,,,134
USA,0,1,01,0,-0.307705522,0,,,228
USA,0,1,01,0,0.979016781,0,,,109
USA,0,1,01,0,0.836047649,1,,,90
USA,0,1,01,0,0.979016781,0,,,90
USA,0,1,01,0,-0.593643785,0,,,79
USA,0,1,00,0,0.693078518,0,,,175
USA,0,1,01,0,0.693078518,0,,,142
USA,0,1,00,0,0.407140225,0,,,114
USA,0,1,01,0,-0.736612976,,,,37
USA,0,1,02,0,0.979016781,0,,,91
USA,0,1,02,0,1.121985912,0,,,148
USA,0,1,01,0,0.121201925,1,,,88
USA,0,1,01,0,-1.16552043,1,,,88
USA,0,1,01,0,0.693078518,0,,,55
USA,0,1,01,0,0.121201925,0,,,166
USA,0,1,03,0,-0.450674653,0,,,88
USA,0,1,01,0,0.693078518,0,,,120
USA,0,1,01,0,-0.307705522,0,,,163
USA,0,1,01,0,-1.022551298,0,,,84
USA,0,1,01,0,-0.450674653,0,,,8
USA,0,1,01,0,-0.593643785,0,,,131
USA,0,1,02,0,-1.308489561,,,,88
USA,0,1,01,0,-0.307705522,0,,,186
USA,0,1,01,0,1.407924294,0,,,90
USA,0,1,01,0,-0.593643785,0,,,207
USA,0,1,01,0,-1.308489561,0,,,185
USA,0,1,01,0,-0.736612976,0,,,167
USA,0,1,01,0,0.550109386,0,,,28
USA,0,1,03,0,0.693078518,0,,,14
USA,0,1,01,0,1.121985912,0,,,133
USA,0,1,01,0,-1.16552043,1,,,21
USA,0,1,01,0,-1.308489561,0,,,64
USA,0,1,01,0,0.121201925,0,,,167
USA,0,1,01,0,-0.450674653,0,,,142
USA,0,1,01,0,-1.308489561,0,,,88
USA,1,1,01,0,0.693078518,0,,,161
USA,0,1,01,0,-0.164736375,0,,,160
USA,1,1,01,0,1.97980082,0,,,68
USA,0,1,01,0,1.550893426,0,,,102
USA,0,1,01,0,1.550893426,0,,,91
USA,0,1,03,0,-0.164736375,0,,,57
USA,1,1,01,0,0.979016781,0,,,226
USA,0,1,01,1,0.836047649,0,,,8
USA,0,1,01,0,-0.021767221,0,,,227
USA,0,1,01,0,-0.450674653,0,,,57
USA,0,1,02,0,-0.307705522,0,,,88
USA,0,1,01,0,-1.022551298,0,,,221
USA,0,1,01,0,1.836831689,0,,,166
USA,0,1,00,0,-1.308489561,0,,,34
USA,0,1,01,0,0.121201925,0,,,34
USA,0,1,00,0,-0.164736375,0,,,102
USA,0,1,01,0,-1.16552043,,,,88
USA,0,1,01,0,2.837615728,0,,,47
USA,0,1,01,0,3.123553991,0,,,142
USA,0,1,01,0,-0.021767221,0,,,210
USA,0,1,01,0,-1.16552043,0,,,5
USA,1,1,01,0,-0.021767221,0,,,13
USA,0,1,01,0,-1.308489561,0,,,178
USA,0,1,01,0,1.836831689,0,,,227
USA,0,1,01,0,2.122770071,0,,,90
USA,0,1,01,0,-0.879582107,0,,,87
USA,0,1,01,0,-0.164736375,0,,,210
USA,0,1,03,0,-0.593643785,0,,,127
USA,0,1,01,0,-0.450674653,1,,,153
USA,0,1,01,0,-0.307705522,0,,,146
USA,0,1,02,0,-0.736612976,0,,,8
USA,0,1,01,0,-0.593643785,0,,,198
USA,0,1,01,0,0.121201925,0,,,145
USA,0,1,02,0,-0.307705522,1,,,87
USA,0,1,01,0,-1.308489561,0,,,87
USA,0,1,02,0,-0.021767221,0,,,87
USA,0,1,01,0,-0.593643785,0,,,77
USA,0,1,01,0,-0.307705522,0,,,8
USA,0,1,01,0,-0.307705522,0,,,141
USA,0,1,01,0,-1.16552043,0,,,211
USA,0,1,01,0,0.693078518,1,,,203
USA,1,1,01,0,-0.593643785,0,,,226
USA,0,1,01,0,0.407140225,0,,,19
USA,0,1,01,0,0.693078518,0,,,19
USA,0,1,01,0,0.550109386,0,,,87
USA,0,1,01,0,-0.450674653,1,,,111
USA,0,1,00,0,-0.164736375,0,,,119
USA,0,1,01,0,-0.307705522,0,,,144
USA,0,1,01,0,0.121201925,1,,,34
USA,0,1,01,0,-1.308489561,0,,,178
USA,0,1,01,0,-1.022551298,0,,,211
USA,0,1,00,0,0.693078518,,,,117
USA,0,1,01,0,1.264955044,0,,,20
USA,0,1,01,0,1.550893426,0,,,119
USA,0,1,02,0,0.836047649,0,,,227
USA,0,1,01,0,0.693078518,0,,,166
USA,1,1,02,0,1.264955044,0,,,226
USA,0,1,01,0,-0.450674653,0,,,212
USA,0,1,01,0,-0.164736375,0,,,193
USA,0,1,01,0,0.121201925,0,,,148
USA,0,1,03,0,-0.593643785,1,,,211
USA,0,1,01,0,0.121201925,0,,,180
USA,0,1,01,0,0.693078518,1,,,134
USA,0,1,01,0,0.121201925,0,,,42
USA,0,1,01,0,-0.450674653,0,,,21
USA,0,1,02,0,0.836047649,0,,,87
USA,0,1,01,0,-0.021767221,0,,,133
USA,0,1,01,0,-0.021767221,0,,,223
USA,0,1,01,0,-1.022551298,0,,,24
USA,0,1,01,0,0.264171064,1,,,28
USA,0,1,01,0,-0.307705522,0,,,231
USA,0,1,01,0,-0.164736375,0,,,91
USA,0,1,01,0,-0.593643785,0,,,66
USA,0,1,01,0,0.407140225,0,,,86
USA,0,1,01,0,-1.16552043,0,,,58
USA,0,1,01,0,0.264171064,0,,,181
USA,0,1,01,0,-0.021767221,0,,,142
USA,0,1,01,0,-1.308489561,0,,,79
USA,0,1,01,0,-0.736612976,1,,,225
USA,0,1,01,0,-0.593643785,0,,,175
USA,0,1,01,0,1.550893426,1,,,57
USA,0,1,01,0,-0.307705522,0,,,199
USA,0,1,01,0,0.121201925,0,,,228
USA,0,1,02,0,-0.307705522,0,,,103
USA,0,1,01,0,-0.736612976,0,,,132
USA,0,1,03,0,-0.593643785,0,,,210
USA,0,1,01,0,0.979016781,0,,,86
USA,0,1,01,0,-0.736612976,0,,,86
USA,0,1,03,0,-0.879582107,0,,,86
USA,0,1,01,0,-0.307705522,0,,,166
USA,0,1,01,0,1.550893426,0,,,210
USA,1,1,01,0,1.550893426,0,,,139
USA,0,1,01,0,1.550893426,0,,,145
USA,0,1,01,0,0.693078518,0,,,86
USA,0,1,01,0,-1.022551298,0,,,135
USA,0,1,01,0,-0.021767221,0,,,86
USA,0,1,01,0,-0.450674653,0,,,87
USA,0,1,01,0,-0.879582107,0,,,144
USA,0,1,01,0,-0.593643785,0,,,86
USA,0,1,03,0,-1.308489561,1,,,44
USA,0,1,01,0,0.693078518,0,,,34
USA,0,1,01,0,1.97980082,1,,,114
USA,1,1,01,0,1.121985912,0,,,113
USA,0,1,01,0,0.407140225,0,,,23
USA,1,1,01,0,-0.164736375,0,,,113
USA,0,1,02,0,-0.736612976,0,,,72
USA,0,1,01,0,-0.593643785,0,,,86
USA,0,1,01,0,0.693078518,0,,,227
USA,0,1,01,0,0.550109386,0,,,57
USA,0,1,01,0,0.407140225,0,,,218
USA,1,1,03,0,2.837615728,0,,,70
USA,0,1,01,0,-0.021767221,0,,,131
USA,0,1,03,0,-0.593643785,,,,142
USA,0,1,01,0,1.407924294,0,,,145
USA,0,1,01,0,1.97980082,0,,,119
USA,1,1,01,0,-0.021767221,0,,,85
USA,1,1,01,0,0.693078518,0,,,70
USA,0,1,01,0,-1.308489561,1,,,33
USA,1,1,01,0,3.123553991,0,,,85
USA,0,1,01,0,0.407140225,0,,,101
USA,0,1,01,0,0.121201925,0,,,145
USA,0,1,01,0,-0.593643785,0,,,110
USA,0,1,01,0,0.121201925,0,,,9
USA,0,1,01,0,-1.308489561,0,,,136
USA,0,1,01,0,0.979016781,0,,,104
USA,0,1,02,0,-0.879582107,,,,204
USA,0,1,02,0,-0.450674653,0,,,41
USA,0,1,01,0,-0.307705522,0,,,205
USA,0,1,01,0,0.121201925,0,,,99
USA,0,1,01,0,0.550109386,0,,,222
USA,0,1,01,0,0.693078518,0,,,26
USA,0,1,01,0,0.264171064,1,,,83
USA,0,1,01,0,-0.164736375,0,,,176
USA,0,1,01,0,0.550109386,0,,,145
USA,0,1,01,0,0.121201925,0,,,83
USA,0,1,01,0,-0.021767221,0,,,133
USA,0,1,02,0,-0.021767221,0,,,148
USA,0,1,01,0,1.693862557,0,,,82
USA,0,1,01,0,0.121201925,0,,,134
USA,0,1,01,0,0.693078518,0,,,231
USA,0,1,01,0,1.550893426,0,,,203
USA,0,1,01,0,1.550893426,0,,,34
USA,0,1,01,0,2.408708334,0,,,119
USA,0,1,03,0,0.693078518,0,,,54
USA,0,1,01,0,-0.021767221,0,,,162
USA,0,1,01,0,1.693862557,0,,,82
USA,0,1,01,0,-0.736612976,0,,,29
USA,0,1,01,0,0.550109386,0,,,82
USA,0,1,01,0,0.693078518,1,,,227
USA,0,1,01,0,1.693862557,0,,,225
USA,0,1,01,0,-0.879582107,0,,,39
USA,1,1,01,0,3.409492254,0,,,226
USA,0,1,01,0,0.121201925,1,,,133
USA,0,1,03,0,0.550109386,0,,,82
USA,0,1,01,0,-0.021767221,0,,,200
USA,0,1,01,0,2.408708334,0,,,162
USA,0,1,01,0,-0.593643785,0,,,166
USA,0,1,01,0,-0.593643785,0,,,55
USA,0,1,01,0,-0.021767221,0,,,79
USA,0,1,01,0,0.550109386,0,,,110
USA,0,1,01,0,0.407140225,0,,,131
USA,0,1,01,0,-1.022551298,0,,,180
USA,0,1,01,0,-0.450674653,0,,,36
USA,0,1,01,0,-0.307705522,0,,,228
USA,0,1,01,0,-0.164736375,0,,,47
USA,0,1,01,0,-0.021767221,0,,,79
USA,0,1,01,0,0.121201925,0,,,117
USA,0,1,01,0,-0.450674653,0,,,127
USA,0,1,01,0,-0.164736375,0,,,79
USA,1,1,01,0,0.550109386,0,,,226
USA,0,1,03,0,0.121201925,0,,,58
USA,0,1,01,0,1.550893426,0,,,203
USA,0,1,01,0,-0.879582107,0,,,1
USA,0,1,01,0,-0.450674653,0,,,200
USA,0,1,01,0,0.979016781,0,,,134
USA,0,1,02,0,-0.450674653,0,,,78
USA,0,1,01,0,0.979016781,0,,,148
USA,0,1,02,0,-0.593643785,0,,,131
USA,0,1,01,0,-0.593643785,0,,,97
USA,0,1,01,0,0.979016781,0,,,120
USA,0,1,01,0,0.264171064,0,,,217
USA,0,1,01,0,0.121201925,0,,,56
USA,0,1,01,0,-1.022551298,0,,,210
USA,0,1,01,0,0.979016781,0,,,62
USA,0,1,01,0,-0.879582107,0,,,78
USA,0,1,01,0,-1.16552043,0,,,148
USA,0,1,01,0,0.121201925,0,,,166
USA,0,1,01,0,2.408708334,0,,,119
USA,0,1,01,0,0.121201925,0,,,111
USA,0,1,01,0,-0.021767221,0,,,120
USA,0,1,01,0,1.693862557,0,,,90
USA,0,1,01,0,0.693078518,0,,,121
USA,0,1,01,0,-1.022551298,0,,,136
USA,0,1,01,0,-1.308489561,0,,,151
USA,0,1,01,0,-1.16552043,1,,,131
USA,0,1,01,0,0.693078518,0,,,186
USA,0,1,01,0,-0.021767221,1,,,110
USA,0,1,01,0,-0.307705522,0,,,12
USA,1,1,01,0,1.121985912,0,,,226
USA,0,1,01,0,0.550109386,0,,,142
USA,0,1,01,0,-0.021767221,0,,,119
USA,0,1,02,0,-0.450674653,0,,,55
USA,0,1,01,0,-0.021767221,0,,,227
USA,0,1,01,0,3.123553991,0,,,74
USA,0,1,01,0,-0.307705522,0,,,186
USA,0,1,03,0,-0.736612976,1,,,211
USA,0,1,01,0,1.264955044,0,,,74
USA,0,1,01,0,-0.164736375,0,,,74
USA,0,1,01,0,0.407140225,0,,,74
USA,0,1,01,0,0.979016781,0,,,74
USA,0,1,01,0,-0.450674653,0,,,211
USA,0,1,01,0,0.407140225,0,,,74
USA,0,1,03,0,-1.022551298,0,,,127
USA,0,1,01,0,1.97980082,0,,,34
USA,0,1,02,0,-0.307705522,0,,,86
USA,0,1,01,0,1.550893426,0,,,200
USA,0,1,03,0,-0.450674653,0,,,133
USA,0,1,01,0,-0.164736375,0,,,74
USA,0,1,01,0,1.407924294,1,,,97
USA,0,1,01,0,0.264171064,1,,,55
USA,0,1,01,0,0.693078518,0,,,74
USA,0,1,01,0,0.693078518,0,,,74
USA,0,1,03,0,-0.593643785,0,,,71
USA,0,1,01,0,0.693078518,0,,,155
USA,0,1,01,0,1.264955044,0,,,114
USA,0,1,01,0,0.979016781,,,,230
USA,0,1,03,0,-0.593643785,0,,,117
USA,1,1,01,0,0.550109386,0,,,226
USA,0,1,01,0,0.121201925,0,,,119
USA,0,1,01,0,-0.736612976,1,,,188
USA,0,1,01,0,-0.307705522,0,,,142
USA,0,1,01,0,0.121201925,0,,,133
USA,0,1,01,0,0.693078518,0,,,215
USA,0,1,01,0,-0.879582107,0,,,1
USA,0,1,01,0,-0.307705522,0,,,186
USA,0,1,01,0,0.264171064,0,,,166
USA,0,1,01,0,-0.593643785,1,,,18
USA,0,1,01,0,-0.593643785,0,,,39
USA,0,1,01,0,0.979016781,0,,,210
USA,0,1,01,0,-0.307705522,0,,,221
USA,0,1,01,0,2.122770071,0,,,215
USA,0,1,02,0,-0.593643785,1,,,215
USA,0,1,01,0,0.693078518,0,,,118
USA,0,1,01,0,-0.879582107,0,,,47
USA,0,1,01,0,-1.022551298,1,,,121
USA,0,1,01,0,0.693078518,0,,,120
USA,0,1,01,0,0.836047649,0,,,170
USA,0,1,01,0,-0.021767221,0,,,55
USA,0,1,01,0,-0.736612976,0,,,37
USA,0,1,01,0,0.264171064,0,,,133
USA,0,1,01,0,-1.308489561,1,,,160
USA,0,1,03,0,-0.450674653,,,,163
USA,0,1,01,0,-1.16552043,0,,,213
USA,0,1,01,0,-0.450674653,0,,,119
USA,0,1,01,0,0.264171064,0,,,20
USA,0,1,01,0,-0.307705522,1,,,231
USA,0,1,01,0,-0.879582107,0,,,100
USA,0,1,02,0,-0.021767221,0,,,214
USA,0,1,01,0,0.407140225,0,,,121
USA,0,1,01,0,-0.593643785,0,,,20
USA,0,1,01,0,-0.021767221,0,,,87
USA,0,1,01,0,-0.593643785,0,,,176
USA,0,1,03,0,-1.16552043,0,,,20
USA,0,1,01,0,0.979016781,0,,,20
USA,0,1,01,0,-0.021767221,0,,,20
USA,0,1,01,0,0.693078518,0,,,20
USA,0,1,02,0,0.693078518,0,,,20
USA,0,1,01,0,0.121201925,0,,,131
USA,1,1,00,0,1.550893426,0,,,226
USA,0,1,01,0,-1.16552043,1,,,204
USA,0,1,01,0,-0.021767221,0,,,192
USA,0,1,01,0,0.121201925,0,,,5
USA,0,1,01,0,0.121201925,1,,,142
USA,0,1,02,0,0.693078518,1,,,20
USA,0,1,01,0,1.264955044,0,,,90
USA,0,1,01,0,-0.593643785,0,,,202
USA,0,1,03,0,-0.593643785,0,,,102
USA,0,1,01,0,-1.308489561,0,,,129
USA,0,1,01,0,-1.16552043,0,,,155
USA,0,1,01,0,0.121201925,0,,,195
USA,0,1,01,0,0.121201925,0,,,21
USA,0,1,01,0,-0.164736375,0,,,166
USA,0,1,01,0,-0.021767221,1,,,5
USA,0,1,01,0,0.550109386,0,,,19
USA,0,1,01,0,0.979016781,0,,,167
USA,0,1,01,0,-0.021767221,0,,,162
USA,0,1,01,0,0.693078518,0,,,218
USA,0,1,01,0,-0.307705522,0,,,131
USA,0,1,01,0,0.550109386,,,,98
USA,0,1,01,0,-0.307705522,0,,,148
USA,0,1,01,0,0.121201925,0,,,58
USA,0,1,01,0,0.121201925,0,,,132
USA,0,1,01,0,-0.450674653,0,,,60
USA,0,1,01,0,-1.16552043,0,,,212
USA,0,1,03,0,-0.736612976,1,,,122
USA,0,1,03,0,0.121201925,0,,,21
USA,0,1,01,0,0.836047649,0,,,200
USA,0,1,01,0,-0.593643785,0,,,21
USA,0,1,01,0,-0.307705522,0,,,21
USA,0,1,01,0,0.979016781,0,,,8
USA,0,1,00,0,-0.307705522,0,,,56
USA,0,1,02,0,0.121201925,0,,,8
USA,0,1,01,0,-0.450674653,0,,,34
USA,0,1,01,0,-0.736612976,1,,,57
USA,0,1,01,0,-0.021767221,0,,,21
USA,0,1,01,0,1.407924294,0,,,111
USA,0,1,01,0,-1.022551298,0,,,21
USA,0,1,01,0,-0.164736375,0,,,53
USA,0,1,01,0,0.264171064,0,,,210
USA,1,1,01,0,0.407140225,0,,,161
USA,0,1,01,0,-0.593643785,0,,,197
USA,0,1,01,0,-0.021767221,0,,,166
USA,1,1,01,0,1.693862557,0,,,226
USA,0,1,01,0,-0.164736375,0,,,21
USA,0,1,01,0,-0.879582107,1,,,18
USA,0,1,01,0,-0.593643785,0,,,21
USA,0,1,01,0,-0.879582107,0,,,21
USA,0,1,01,0,1.550893426,0,,,4
USA,1,1,01,0,2.837615728,0,,,226
USA,0,1,01,0,0.979016781,0,,,210
USA,0,1,00,0,-0.736612976,0,,,204
USA,0,1,01,0,1.264955044,0,,,181
USA,0,1,01,0,2.122770071,0,,,218
USA,0,1,01,0,-0.307705522,0,,,205
USA,0,1,01,0,-0.736612976,0,,,22
USA,0,1,03,0,-0.593643785,0,,,166
USA,0,1,01,0,-0.736612976,0,,,72
USA,0,1,01,0,-0.450674653,0,,,23
USA,0,1,01,0,0.121201925,0,,,176
USA,0,1,01,0,0.121201925,0,,,23
USA,0,1,01,0,0.407140225,0,,,196
USA,0,1,01,0,-0.450674653,0,,,225
USA,0,1,01,0,0.979016781,0,,,19
USA,0,1,01,0,0.693078518,1,,,59
USA,0,1,02,0,-0.021767221,0,,,198
USA,0,1,02,0,-0.879582107,1,,,205
USA,0,1,01,0,0.407140225,0,,,34
USA,0,1,01,0,-0.450674653,0,,,198
USA,0,1,01,0,0.836047649,0,,,227
USA,0,1,01,0,-0.593643785,0,,,136
USA,1,1,03,0,0.836047649,0,,,139
USA,0,1,01,0,-0.879582107,0,,,216
USA,0,1,01,0,-0.021767221,1,,,21
USA,0,1,01,0,0.121201925,0,,,91
USA,0,1,01,0,-0.736612976,0,,,213
USA,0,1,01,0,-0.164736375,0,,,142
USA,0,1,01,0,-1.308489561,0,,,191
USA,0,1,01,0,0.121201925,0,,,163
USA,0,1,01,1,-1.308489561,0,,,138
USA,0,1,01,0,0.836047649,0,,,215
USA,0,1,01,0,-0.736612976,0,,,160
USA,0,1,01,0,0.407140225,0,,,24
USA,0,1,01,0,-0.021767221,0,,,190
USA,0,1,01,0,-1.308489561,0,,,18
USA,0,1,01,0,-0.021767221,0,,,196
USA,0,1,01,0,0.407140225,0,,,24
USA,0,1,01,0,0.121201925,0,,,54
USA,0,1,01,0,-0.307705522,0,,,102
USA,0,1,01,0,1.693862557,0,,,119
USA,0,1,01,0,0.979016781,0,,,39
USA,0,1,01,0,-1.16552043,0,,,18
USA,0,1,01,0,1.407924294,0,,,119
USA,0,1,01,0,-0.164736375,1,,,19
USA,0,1,01,0,-0.879582107,0,,,132
USA,0,1,01,0,0.121201925,1,,,57
USA,0,1,01,0,3.552461386,0,,,90
USA,0,1,01,0,-1.16552043,0,,,127
USA,1,1,02,0,1.836831689,0,,,70
USA,0,1,02,0,0.693078518,0,,,62
USA,0,1,01,0,-0.164736375,0,,,8
USA,0,1,01,0,0.121201925,0,,,34
USA,0,1,01,0,1.264955044,,,,91
USA,0,1,01,0,-0.450674653,0,,,129
USA,0,1,01,0,0.264171064,0,,,25
USA,0,1,01,0,0.121201925,0,,,140
USA,0,1,01,0,-1.022551298,0,,,5
USA,0,1,01,0,-0.450674653,0,,,54
USA,0,1,01,0,-0.021767221,0,,,141
USA,0,1,01,0,1.693862557,0,,,227
USA,0,1,01,0,1.407924294,0,,,25
USA,0,1,03,0,0.264171064,0,,,25
USA,0,1,01,0,3.409492254,0,,,105
USA,0,1,01,0,-0.307705522,1,,,175
USA,0,1,01,0,1.836831689,,,,119
USA,0,1,01,0,-0.164736375,0,,,163
USA,0,1,01,0,-0.593643785,0,,,153
USA,0,1,01,0,-0.307705522,0,,,151
USA,0,1,01,0,0.693078518,0,,,131
USA,0,1,01,0,-0.593643785,0,,,205
USA,0,1,01,0,0.407140225,0,,,49
USA,0,1,01,0,-0.021767221,0,,,39
USA,0,1,02,0,-0.307705522,0,,,114
USA,0,1,01,0,-1.308489561,1,,,148
USA,0,1,01,0,0.264171064,0,,,222
USA,0,1,00,0,-1.308489561,0,,,64
USA,0,1,01,0,1.836831689,0,,,119
USA,0,1,01,0,-0.736612976,0,,,199
USA,0,1,01,0,1.693862557,0,,,81
USA,0,1,01,0,-0.307705522,0,,,24
USA,0,1,01,0,-0.021767221,1,,,3
USA,0,1,01,0,-0.021767221,0,,,157
USA,0,1,01,0,0.693078518,0,,,163
USA,0,1,01,0,-0.164736375,1,,,142
USA,0,1,01,0,1.264955044,0,,,62
USA,0,1,01,0,0.550109386,0,,,46
USA,0,1,02,0,0.550109386,0,,,28
USA,0,1,01,0,-1.308489561,0,,,204
USA,0,1,01,0,4.267307281,0,,,49
USA,0,1,01,0,0.264171064,0,,,133
USA,1,1,01,0,1.836831689,0,,,226
USA,0,1,01,0,-0.879582107,1,,,18
USA,0,1,01,0,1.550893426,0,,,28
USA,0,1,02,0,-0.164736375,0,,,167
USA,0,1,01,0,-0.879582107,0,,,225
USA,0,1,01,0,0.407140225,0,,,28
USA,0,1,01,0,0.121201925,0,,,141
USA,0,1,01,0,0.407140225,,,,167
USA,0,1,01,0,-0.164736375,0,,,91
USA,0,1,01,0,0.121201925,0,,,186
USA,0,1,01,0,0.693078518,0,,,18
USA,0,1,01,0,1.264955044,0,,,49
USA,1,1,01,0,-0.021767221,0,,,128
USA,0,1,01,0,1.264955044,0,,,105
USA,0,1,01,0,0.264171064,0,,,200
USA,0,1,01,0,-0.021767221,,,,88
USA,0,1,01,0,-1.16552043,1,,,129
USA,0,1,01,0,0.836047649,0,,,195
USA,0,1,01,0,-1.16552043,1,,,162
USA,0,1,01,0,0.407140225,0,,,83
USA,0,1,01,0,-0.021767221,0,,,18
USA,0,1,01,0,0.979016781,0,,,119
USA,0,1,03,0,-0.879582107,0,,,204
USA,0,1,01,0,0.693078518,0,,,199
USA,0,1,01,0,0.836047649,0,,,62
USA,0,1,01,0,0.550109386,0,,,214
USA,0,1,01,0,0.121201925,0,,,195
USA,0,1,01,0,-0.593643785,0,,,74
USA,0,1,01,0,0.550109386,,,,151
USA,0,1,01,0,0.979016781,0,,,110
USA,0,1,01,0,0.121201925,0,,,181
USA,0,1,01,0,0.550109386,0,,,28
USA,0,1,01,0,0.407140225,0,,,167
USA,0,1,01,0,0.979016781,0,,,200
USA,0,1,01,0,-0.307705522,0,,,57
USA,0,1,01,0,0.121201925,0,,,89
USA,0,1,01,0,-1.308489561,0,,,205
USA,0,1,01,0,0.693078518,0,,,166
USA,0,1,01,0,-0.736612976,0,,,141
USA,0,1,01,0,-0.021767221,0,,,175
USA,0,1,01,0,0.550109386,0,,,24
USA,0,1,01,0,0.264171064,0,,,28
USA,0,1,01,0,-0.307705522,0,,,204
USA,0,1,01,0,0.693078518,0,,,28
USA,0,1,02,0,0.121201925,0,,,28
USA,0,1,01,0,0.121201925,0,,,202
USA,0,1,01,0,-1.308489561,0,,,53
USA,0,1,02,0,-0.307705522,0,,,48
USA,0,1,01,0,1.550893426,0,,,203
USA,0,1,03,0,-0.021767221,0,,,28
USA,0,1,01,0,0.979016781,0,,,62
USA,0,1,01,0,2.408708334,0,,,87
USA,0,1,01,0,0.121201925,0,,,129
USA,0,1,01,0,-0.021767221,1,,,18
USA,0,1,01,0,-0.307705522,0,,,131
USA,0,1,01,0,-0.450674653,0,,,37
USA,0,1,01,0,0.693078518,0,,,78
USA,0,1,01,0,1.407924294,0,,,192
USA,0,1,01,0,-0.307705522,0,,,18
USA,0,1,01,0,-0.879582107,0,,,229
USA,0,1,01,0,0.693078518,1,,,228
USA,0,1,01,0,0.836047649,0,,,18
USA,0,1,01,0,-0.593643785,1,,,29
USA,0,1,01,0,1.121985912,0,,,91
USA,0,1,01,0,0.550109386,0,,,19
USA,0,1,01,0,-0.307705522,1,,,141
USA,0,1,01,0,2.551677465,0,,,121
USA,0,1,01,0,-0.736612976,0,,,228
USA,0,1,01,0,-0.164736375,0,,,18
USA,0,1,01,0,-1.022551298,0,,,1
USA,0,1,01,0,-0.879582107,0,,,160
USA,0,1,01,0,1.121985912,0,,,9
USA,1,1,01,0,1.836831689,0,,,113
USA,0,1,01,0,-1.022551298,0,,,98
USA,1,1,01,0,-0.307705522,0,,,226
USA,0,1,01,0,-1.022551298,0,,,158
USA,0,1,01,0,-1.308489561,0,,,208
USA,1,1,01,0,2.122770071,0,,,226
USA,0,1,01,0,-1.308489561,1,,,158
USA,0,1,01,0,-0.879582107,0,,,18
USA,0,1,01,0,0.264171064,0,,,119
USA,0,1,01,0,0.693078518,0,,,148
USA,1,1,01,0,1.121985912,0,,,68
USA,1,1,02,0,-0.021767221,0,,,30
USA,1,1,01,0,-0.593643785,0,,,30
USA,0,1,02,0,-0.021767221,0,,,18
USA,0,1,01,0,0.121201925,0,,,87
USA,0,1,01,0,-0.736612976,0,,,5
USA,1,1,01,0,0.121201925,0,,,30
USA,0,1,01,0,-1.308489561,,,,5
USA,0,1,01,0,-0.593643785,1,,,144
USA,0,1,01,0,-0.164736375,0,,,54
USA,0,1,01,0,-1.308489561,0,,,39
USA,0,1,01,0,-0.879582107,0,,,69
USA,0,1,01,0,-1.16552043,0,,,138
USA,0,1,01,0,-0.307705522,0,,,37
USA,1,1,01,0,0.550109386,0,,,30
USA,0,1,01,0,0.407140225,0,,,57
USA,0,1,01,0,0.407140225,0,,,131
USA,0,1,01,0,1.264955044,0,,,149
USA,0,1,02,0,-0.021767221,0,,,148
USA,0,1,01,0,-0.879582107,1,,,224
USA,1,1,01,0,-0.021767221,0,,,30
USA,0,1,01,0,1.97980082,0,,,231
USA,0,1,01,0,0.693078518,0,,,57
USA,0,1,01,0,0.693078518,0,,,55
USA,0,1,01,0,-0.021767221,0,,,110
USA,1,1,01,0,-0.307705522,0,,,30
USA,0,1,01,0,0.836047649,0,,,62
USA,0,1,01,0,-0.450674653,0,,,142
USA,0,1,01,0,-0.307705522,0,,,231
USA,0,1,01,0,1.693862557,1,,,17
USA,0,1,01,0,-0.021767221,0,,,211
USA,1,1,01,0,0.693078518,1,,,30
USA,1,1,03,0,0.407140225,0,,,30
USA,0,1,01,0,0.121201925,1,,,166
USA,0,1,01,0,-0.593643785,1,,,159
USA,0,1,01,0,0.407140225,0,,,208
USA,1,1,01,0,-0.021767221,,,,16
USA,0,1,01,0,-0.593643785,,,,178
USA,0,1,01,0,0.693078518,1,,,176
USA,0,1,01,0,-1.022551298,0,,,8
USA,0,1,01,0,-1.308489561,1,,,1
USA,0,1,01,0,-1.022551298,0,,,39
USA,0,1,01,0,0.121201925,0,,,110
USA,0,1,01,0,1.264955044,0,,,117
USA,0,1,01,0,0.121201925,0,,,203
